zero of S position (m) defined 1334,4m before the entrance of the first dipole;Stabilised Pressure profils Dose = 10A*h (7BA section);;;;;;;;;;;;;;;
Current ?;1mA;;;;10mA;;;;100mA;;;;500mA;;;
13,16;6,03E-12;2,09E-14;2,05E-14;6,07E-12;1,69E-11;6,16E-14;2,37E-14;1,69E-11;1,25E-10;4,68E-13;5,58E-14;1,26E-10;6,06E-10;2,28E-12;1,99E-13;6,09E-10
13,17;5,73E-12;2,39E-14;2,17E-14;5,78E-12;1,61E-11;6,44E-14;2,48E-14;1,62E-11;1,20E-10;4,70E-13;5,54E-14;1,21E-10;5,82E-10;2,27E-12;1,91E-13;5,84E-10
13,18;5,66E-12;2,20E-14;2,44E-14;5,71E-12;1,59E-11;6,04E-14;2,73E-14;1,60E-11;1,18E-10;4,45E-13;5,67E-14;1,18E-10;5,72E-10;2,15E-12;1,87E-13;5,74E-10
13,19;5,45E-12;2,34E-14;2,99E-14;5,50E-12;1,55E-11;6,08E-14;3,26E-14;1,56E-11;1,16E-10;4,35E-13;5,99E-14;1,16E-10;5,62E-10;2,10E-12;1,81E-13;5,64E-10
13,20;5,64E-12;2,66E-14;2,98E-14;5,69E-12;1,54E-11;6,21E-14;3,26E-14;1,55E-11;1,13E-10;4,18E-13;6,05E-14;1,13E-10;5,45E-10;2,00E-12;1,85E-13;5,48E-10
13,21;5,54E-12;2,03E-14;2,50E-14;5,59E-12;1,52E-11;5,53E-14;2,77E-14;1,53E-11;1,11E-10;4,05E-13;5,51E-14;1,12E-10;5,39E-10;1,96E-12;1,77E-13;5,42E-10
13,22;5,66E-12;2,00E-14;2,40E-14;5,71E-12;1,51E-11;5,38E-14;2,66E-14;1,52E-11;1,09E-10;3,91E-13;5,32E-14;1,10E-10;5,27E-10;1,89E-12;1,71E-13;5,29E-10
13,23;5,55E-12;1,83E-14;2,12E-14;5,59E-12;1,49E-11;5,01E-14;2,38E-14;1,50E-11;1,08E-10;3,68E-13;4,97E-14;1,09E-10;5,24E-10;1,78E-12;1,65E-13;5,26E-10
13,24;5,57E-12;2,11E-14;2,22E-14;5,61E-12;1,46E-11;5,38E-14;2,50E-14;1,47E-11;1,05E-10;3,81E-13;5,24E-14;1,05E-10;5,05E-10;1,83E-12;1,74E-13;5,08E-10
13,25;5,39E-12;2,13E-14;1,97E-14;5,44E-12;1,43E-11;5,26E-14;2,23E-14;1,44E-11;1,03E-10;3,66E-13;4,76E-14;1,04E-10;4,99E-10;1,76E-12;1,60E-13;5,01E-10
13,26;5,51E-12;2,60E-14;1,71E-14;5,55E-12;1,42E-11;5,60E-14;1,94E-14;1,43E-11;1,02E-10;3,57E-13;4,27E-14;1,02E-10;4,89E-10;1,69E-12;1,46E-13;4,91E-10
13,27;5,26E-12;2,23E-14;1,73E-14;5,30E-12;1,38E-11;5,21E-14;1,95E-14;1,39E-11;9,93E-11;3,51E-13;4,14E-14;9,97E-11;4,79E-10;1,68E-12;1,39E-13;4,81E-10
13,28;5,43E-12;2,02E-14;1,61E-14;5,47E-12;1,37E-11;4,93E-14;1,83E-14;1,38E-11;9,64E-11;3,40E-13;4,02E-14;9,68E-11;4,64E-10;1,63E-12;1,38E-13;4,66E-10
13,29;5,40E-12;1,95E-14;1,75E-14;5,44E-12;1,35E-11;4,87E-14;1,97E-14;1,35E-11;9,39E-11;3,41E-13;4,18E-14;9,43E-11;4,52E-10;1,64E-12;1,40E-13;4,53E-10
13,30;5,44E-12;2,08E-14;2,66E-14;5,49E-12;1,31E-11;4,90E-14;2,87E-14;1,32E-11;8,99E-11;3,30E-13;5,00E-14;9,03E-11;4,31E-10;1,58E-12;1,45E-13;4,33E-10
13,31;5,45E-12;2,26E-14;2,57E-14;5,50E-12;1,33E-11;5,10E-14;2,78E-14;1,34E-11;9,19E-11;3,35E-13;4,94E-14;9,23E-11;4,41E-10;1,60E-12;1,45E-13;4,43E-10
13,32;5,33E-12;2,09E-14;2,11E-14;5,38E-12;1,29E-11;4,79E-14;2,33E-14;1,29E-11;8,82E-11;3,17E-13;4,53E-14;8,86E-11;4,23E-10;1,52E-12;1,43E-13;4,25E-10
13,33;5,28E-12;2,39E-14;2,16E-14;5,33E-12;1,22E-11;4,78E-14;2,37E-14;1,23E-11;8,13E-11;2,87E-13;4,45E-14;8,16E-11;3,88E-10;1,35E-12;1,37E-13;3,90E-10
13,34;5,23E-12;2,39E-14;2,17E-14;5,28E-12;1,23E-11;4,77E-14;2,35E-14;1,24E-11;8,28E-11;2,86E-13;4,24E-14;8,31E-11;3,96E-10;1,34E-12;1,26E-13;3,98E-10
13,35;5,25E-12;2,56E-14;2,66E-14;5,30E-12;1,21E-11;5,01E-14;2,87E-14;1,21E-11;8,02E-11;2,95E-13;4,89E-14;8,06E-11;3,83E-10;1,38E-12;1,39E-13;3,85E-10
13,36;4,98E-12;2,44E-14;2,78E-14;5,03E-12;1,19E-11;4,90E-14;2,97E-14;1,20E-11;8,11E-11;2,96E-13;4,88E-14;8,15E-11;3,89E-10;1,39E-12;1,34E-13;3,90E-10
13,37;5,18E-12;2,45E-14;2,66E-14;5,23E-12;1,18E-11;4,89E-14;2,84E-14;1,19E-11;7,79E-11;2,93E-13;4,72E-14;7,83E-11;3,72E-10;1,38E-12;1,30E-13;3,73E-10
13,38;4,93E-12;2,23E-14;2,36E-14;4,97E-12;1,14E-11;4,52E-14;2,54E-14;1,15E-11;7,63E-11;2,74E-13;4,28E-14;7,66E-11;3,65E-10;1,29E-12;1,20E-13;3,66E-10
13,39;4,81E-12;2,36E-14;2,92E-14;4,87E-12;1,12E-11;4,75E-14;3,10E-14;1,12E-11;7,46E-11;2,87E-13;4,88E-14;7,49E-11;3,56E-10;1,35E-12;1,28E-13;3,58E-10
13,40;5,03E-12;2,24E-14;2,40E-14;5,08E-12;1,15E-11;4,49E-14;2,58E-14;1,16E-11;7,62E-11;2,70E-13;4,37E-14;7,65E-11;3,64E-10;1,27E-12;1,23E-13;3,65E-10
13,41;5,01E-12;2,52E-14;2,44E-14;5,06E-12;1,10E-11;4,65E-14;2,60E-14;1,11E-11;7,14E-11;2,60E-13;4,23E-14;7,17E-11;3,39E-10;1,21E-12;1,15E-13;3,41E-10
13,42;4,92E-12;2,07E-14;2,38E-14;4,96E-12;1,09E-11;4,11E-14;2,54E-14;1,09E-11;7,05E-11;2,45E-13;4,14E-14;7,08E-11;3,35E-10;1,15E-12;1,13E-13;3,37E-10
13,43;5,08E-12;2,32E-14;2,90E-14;5,13E-12;1,09E-11;4,36E-14;3,06E-14;1,10E-11;6,91E-11;2,47E-13;4,74E-14;6,94E-11;3,28E-10;1,15E-12;1,22E-13;3,29E-10
13,44;5,00E-12;2,17E-14;2,23E-14;5,05E-12;1,06E-11;4,24E-14;2,39E-14;1,07E-11;6,70E-11;2,50E-13;3,96E-14;6,73E-11;3,18E-10;1,17E-12;1,09E-13;3,19E-10
13,45;4,99E-12;2,10E-14;2,72E-14;5,03E-12;1,05E-11;4,22E-14;2,87E-14;1,05E-11;6,53E-11;2,54E-13;4,44E-14;6,56E-11;3,09E-10;1,19E-12;1,14E-13;3,10E-10
13,46;4,93E-12;2,04E-14;2,34E-14;4,98E-12;1,04E-11;4,00E-14;2,49E-14;1,05E-11;6,53E-11;2,36E-13;4,04E-14;6,56E-11;3,09E-10;1,10E-12;1,09E-13;3,11E-10
13,47;4,84E-12;1,66E-14;2,12E-14;4,87E-12;1,00E-11;3,52E-14;2,27E-14;1,01E-11;6,19E-11;2,22E-13;3,75E-14;6,21E-11;2,92E-10;1,05E-12;1,03E-13;2,93E-10
13,48;4,80E-12;2,31E-14;2,50E-14;4,84E-12;9,82E-12;4,26E-14;2,65E-14;9,89E-12;6,01E-11;2,37E-13;4,11E-14;6,04E-11;2,84E-10;1,10E-12;1,06E-13;2,85E-10
13,49;4,78E-12;2,39E-14;2,22E-14;4,83E-12;9,92E-12;4,16E-14;2,37E-14;9,99E-12;6,13E-11;2,19E-13;3,83E-14;6,15E-11;2,90E-10;1,01E-12;1,03E-13;2,91E-10
13,50;5,04E-12;2,05E-14;2,08E-14;5,08E-12;1,01E-11;3,87E-14;2,22E-14;1,02E-11;6,12E-11;2,20E-13;3,61E-14;6,15E-11;2,88E-10;1,03E-12;9,83E-14;2,89E-10
13,51;5,04E-12;2,08E-14;2,63E-14;5,09E-12;9,96E-12;3,81E-14;2,76E-14;1,00E-11;5,91E-11;2,11E-13;4,13E-14;5,94E-11;2,78E-10;9,79E-13;1,02E-13;2,79E-10
13,52;5,24E-12;1,93E-14;2,17E-14;5,28E-12;1,01E-11;3,69E-14;2,30E-14;1,02E-11;5,86E-11;2,12E-13;3,57E-14;5,89E-11;2,74E-10;9,92E-13;9,23E-14;2,75E-10
13,53;4,92E-12;2,11E-14;2,29E-14;4,96E-12;9,68E-12;3,95E-14;2,41E-14;9,75E-12;5,73E-11;2,24E-13;3,69E-14;5,76E-11;2,69E-10;1,04E-12;9,35E-14;2,70E-10
13,54;5,02E-12;2,33E-14;2,18E-14;5,07E-12;9,57E-12;4,14E-14;2,31E-14;9,63E-12;5,50E-11;2,22E-13;3,58E-14;5,53E-11;2,57E-10;1,02E-12;9,23E-14;2,58E-10
13,55;4,99E-12;2,59E-14;2,37E-14;5,04E-12;9,54E-12;4,25E-14;2,50E-14;9,60E-12;5,50E-11;2,09E-13;3,80E-14;5,52E-11;2,57E-10;9,51E-13;9,54E-14;2,58E-10
13,56;5,08E-12;1,83E-14;2,45E-14;5,13E-12;9,60E-12;3,45E-14;2,58E-14;9,66E-12;5,47E-11;1,96E-13;3,85E-14;5,50E-11;2,55E-10;9,16E-13;9,50E-14;2,56E-10
13,57;4,90E-12;1,86E-14;2,21E-14;4,94E-12;9,15E-12;3,39E-14;2,34E-14;9,20E-12;5,16E-11;1,87E-13;3,58E-14;5,19E-11;2,41E-10;8,68E-13;9,09E-14;2,41E-10
13,58;5,03E-12;2,11E-14;2,19E-14;5,07E-12;9,08E-12;3,72E-14;2,31E-14;9,14E-12;4,96E-11;1,98E-13;3,56E-14;4,98E-11;2,30E-10;9,14E-13;9,07E-14;2,31E-10
13,59;5,14E-12;2,22E-14;2,37E-14;5,18E-12;9,17E-12;3,73E-14;2,49E-14;9,24E-12;4,95E-11;1,89E-13;3,66E-14;4,98E-11;2,29E-10;8,61E-13;8,88E-14;2,30E-10
13,60;5,11E-12;2,02E-14;2,11E-14;5,15E-12;9,21E-12;3,47E-14;2,24E-14;9,27E-12;5,03E-11;1,80E-13;3,52E-14;5,05E-11;2,33E-10;8,26E-13;9,22E-14;2,34E-10
13,61;5,15E-12;1,77E-14;1,85E-14;5,18E-12;9,08E-12;3,27E-14;1,97E-14;9,13E-12;4,84E-11;1,83E-13;3,21E-14;4,86E-11;2,23E-10;8,49E-13;8,72E-14;2,24E-10
13,62;5,16E-12;1,57E-14;2,35E-14;5,20E-12;9,12E-12;2,98E-14;2,47E-14;9,17E-12;4,87E-11;1,70E-13;3,67E-14;4,89E-11;2,25E-10;7,95E-13;9,02E-14;2,26E-10
13,63;5,10E-12;2,23E-14;1,89E-14;5,14E-12;8,73E-12;3,61E-14;2,00E-14;8,78E-12;4,50E-11;1,74E-13;3,13E-14;4,52E-11;2,06E-10;7,89E-13;8,12E-14;2,07E-10
13,64;4,85E-12;1,93E-14;2,25E-14;4,89E-12;8,33E-12;3,30E-14;2,36E-14;8,39E-12;4,32E-11;1,70E-13;3,49E-14;4,34E-11;1,98E-10;7,81E-13;8,48E-14;1,99E-10
13,65;5,05E-12;2,20E-14;2,13E-14;5,09E-12;8,46E-12;3,53E-14;2,25E-14;8,51E-12;4,25E-11;1,68E-13;3,45E-14;4,27E-11;1,94E-10;7,57E-13;8,80E-14;1,95E-10
13,66;4,93E-12;2,32E-14;2,26E-14;4,98E-12;8,21E-12;3,72E-14;2,37E-14;8,27E-12;4,10E-11;1,78E-13;3,52E-14;4,12E-11;1,87E-10;8,02E-13;8,64E-14;1,88E-10
13,67;4,87E-12;2,14E-14;2,35E-14;4,92E-12;8,18E-12;3,43E-14;2,46E-14;8,24E-12;4,12E-11;1,64E-13;3,48E-14;4,14E-11;1,88E-10;7,38E-13;8,06E-14;1,89E-10
13,68;4,84E-12;1,54E-14;1,93E-14;4,88E-12;8,10E-12;2,80E-14;2,04E-14;8,14E-12;4,06E-11;1,53E-13;3,11E-14;4,08E-11;1,85E-10;7,10E-13;7,90E-14;1,86E-10
13,69;4,58E-12;1,40E-14;2,17E-14;4,61E-12;7,49E-12;2,61E-14;2,28E-14;7,54E-12;3,67E-11;1,47E-13;3,33E-14;3,68E-11;1,66E-10;6,83E-13;7,99E-14;1,67E-10
13,70;4,75E-12;2,16E-14;2,60E-14;4,79E-12;7,70E-12;3,50E-14;2,70E-14;7,76E-12;3,72E-11;1,69E-13;3,73E-14;3,75E-11;1,69E-10;7,64E-13;8,27E-14;1,69E-10
13,71;4,76E-12;2,11E-14;2,24E-14;4,81E-12;7,45E-12;3,39E-14;2,34E-14;7,51E-12;3,44E-11;1,62E-13;3,39E-14;3,46E-11;1,54E-10;7,33E-13;8,04E-14;1,55E-10
13,72;4,56E-12;2,26E-14;2,65E-14;4,61E-12;7,18E-12;3,27E-14;2,74E-14;7,24E-12;3,33E-11;1,34E-13;3,66E-14;3,35E-11;1,50E-10;5,82E-13;7,72E-14;1,50E-10
13,73;4,72E-12;1,86E-14;1,73E-14;4,76E-12;7,17E-12;2,78E-14;1,80E-14;7,22E-12;3,17E-11;1,19E-13;2,48E-14;3,18E-11;1,41E-10;5,27E-13;5,53E-14;1,41E-10
13,74;4,63E-12;2,22E-14;1,96E-14;4,67E-12;7,05E-12;2,99E-14;2,03E-14;7,10E-12;3,12E-11;1,06E-13;2,65E-14;3,14E-11;1,39E-10;4,46E-13;5,41E-14;1,39E-10
13,75;4,65E-12;1,37E-14;2,19E-14;4,68E-12;6,96E-12;1,91E-14;2,24E-14;7,00E-12;3,00E-11;7,29E-14;2,68E-14;3,01E-11;1,33E-10;3,12E-13;4,63E-14;1,33E-10
13,76;4,90E-12;1,72E-14;2,59E-14;4,94E-12;7,18E-12;2,03E-14;2,61E-14;7,22E-12;3,00E-11;5,13E-14;2,87E-14;3,00E-11;1,31E-10;1,89E-13;4,01E-14;1,31E-10
13,77;5,05E-12;1,85E-14;2,13E-14;5,09E-12;7,31E-12;2,09E-14;2,15E-14;7,35E-12;2,99E-11;4,45E-14;2,38E-14;3,00E-11;1,30E-10;1,49E-13;3,40E-14;1,31E-10
13,78;5,05E-12;1,70E-14;2,14E-14;5,08E-12;7,17E-12;1,93E-14;2,16E-14;7,21E-12;2,84E-11;4,26E-14;2,34E-14;2,85E-11;1,23E-10;1,46E-13;3,14E-14;1,23E-10
13,79;4,65E-12;1,68E-14;2,16E-14;4,69E-12;6,79E-12;1,95E-14;2,18E-14;6,83E-12;2,81E-11;4,63E-14;2,35E-14;2,82E-11;1,23E-10;1,66E-13;3,12E-14;1,23E-10
13,80;4,84E-12;1,74E-14;1,99E-14;4,88E-12;6,93E-12;1,97E-14;2,01E-14;6,97E-12;2,78E-11;4,31E-14;2,19E-14;2,79E-11;1,20E-10;1,47E-13;3,00E-14;1,21E-10
13,81;4,89E-12;2,16E-14;1,90E-14;4,93E-12;7,08E-12;2,49E-14;1,93E-14;7,13E-12;2,90E-11;5,78E-14;2,16E-14;2,90E-11;1,26E-10;2,04E-13;3,18E-14;1,26E-10
13,82;4,77E-12;2,11E-14;2,38E-14;4,82E-12;6,93E-12;2,57E-14;2,41E-14;6,98E-12;2,85E-11;7,17E-14;2,73E-14;2,86E-11;1,25E-10;2,76E-13;4,16E-14;1,25E-10
13,83;4,70E-12;1,83E-14;2,39E-14;4,74E-12;6,83E-12;2,49E-14;2,44E-14;6,88E-12;2,81E-11;9,09E-14;2,89E-14;2,82E-11;1,23E-10;3,84E-13;4,92E-14;1,23E-10
13,84;4,65E-12;1,94E-14;2,34E-14;4,70E-12;6,82E-12;2,74E-14;2,41E-14;6,87E-12;2,85E-11;1,08E-13;3,13E-14;2,87E-11;1,25E-10;4,64E-13;6,34E-14;1,25E-10
13,85;4,89E-12;2,35E-14;2,85E-14;4,94E-12;7,13E-12;3,52E-14;2,95E-14;7,20E-12;2,96E-11;1,52E-13;3,97E-14;2,98E-11;1,29E-10;6,71E-13;8,47E-14;1,30E-10
13,86;4,96E-12;2,04E-14;2,24E-14;5,00E-12;7,42E-12;4,05E-14;2,40E-14;7,48E-12;3,20E-11;2,41E-13;4,00E-14;3,23E-11;1,41E-10;1,13E-12;1,11E-13;1,43E-10
13,87;5,00E-12;2,03E-14;2,65E-14;5,05E-12;7,52E-12;4,75E-14;2,86E-14;7,59E-12;3,26E-11;3,20E-13;5,03E-14;3,30E-11;1,44E-10;1,53E-12;1,47E-13;1,46E-10
13,88;4,69E-12;2,08E-14;2,23E-14;4,74E-12;6,88E-12;3,94E-14;2,36E-14;6,95E-12;2,88E-11;2,26E-13;3,76E-14;2,90E-11;1,26E-10;1,05E-12;9,96E-14;1,27E-10
13,89;4,73E-12;1,88E-14;2,59E-14;4,77E-12;6,81E-12;3,11E-14;2,68E-14;6,87E-12;2,76E-11;1,54E-13;3,59E-14;2,78E-11;1,20E-10;6,99E-13;7,64E-14;1,21E-10
13,90;4,81E-12;2,11E-14;2,59E-14;4,86E-12;6,70E-12;2,84E-14;2,65E-14;6,75E-12;2,56E-11;1,02E-13;3,21E-14;2,57E-11;1,10E-10;4,29E-13;5,73E-14;1,10E-10
13,91;4,62E-12;1,58E-14;2,75E-14;4,67E-12;6,30E-12;1,98E-14;2,79E-14;6,35E-12;2,31E-11;5,98E-14;3,16E-14;2,32E-11;9,76E-11;2,38E-13;4,79E-14;9,79E-11
13,92;4,45E-12;2,08E-14;2,22E-14;4,50E-12;6,21E-12;2,35E-14;2,24E-14;6,26E-12;2,38E-11;4,95E-14;2,45E-14;2,38E-11;1,02E-10;1,65E-13;3,36E-14;1,02E-10
13,93;4,41E-12;1,55E-14;2,04E-14;4,45E-12;6,06E-12;1,77E-14;2,05E-14;6,10E-12;2,25E-11;4,00E-14;2,22E-14;2,26E-11;9,57E-11;1,39E-13;2,97E-14;9,59E-11
13,94;4,57E-12;2,00E-14;2,18E-14;4,61E-12;6,26E-12;2,16E-14;2,20E-14;6,30E-12;2,31E-11;3,68E-14;2,35E-14;2,32E-11;9,80E-11;1,04E-13;3,05E-14;9,82E-11
13,95;4,57E-12;1,70E-14;2,11E-14;4,61E-12;6,21E-12;1,90E-14;2,12E-14;6,25E-12;2,26E-11;3,91E-14;2,23E-14;2,27E-11;9,54E-11;1,29E-13;2,71E-14;9,56E-11
13,96;4,51E-12;1,65E-14;1,35E-14;4,54E-12;6,14E-12;1,84E-14;1,37E-14;6,17E-12;2,25E-11;3,76E-14;1,53E-14;2,25E-11;9,51E-11;1,23E-13;2,23E-14;9,52E-11
13,97;4,78E-12;1,78E-14;1,84E-14;4,81E-12;6,51E-12;1,98E-14;1,86E-14;6,55E-12;2,39E-11;3,95E-14;2,04E-14;2,39E-11;1,01E-10;1,27E-13;2,88E-14;1,01E-10
13,98;4,37E-12;2,25E-14;1,71E-14;4,41E-12;6,18E-12;2,52E-14;1,73E-14;6,22E-12;2,42E-11;5,25E-14;1,97E-14;2,43E-11;1,04E-10;1,74E-13;3,01E-14;1,05E-10
13,99;4,65E-12;1,72E-14;1,92E-14;4,69E-12;6,46E-12;2,10E-14;1,96E-14;6,50E-12;2,45E-11;5,83E-14;2,31E-14;2,46E-11;1,05E-10;2,24E-13;3,89E-14;1,05E-10
14,00;4,52E-12;1,74E-14;2,48E-14;4,56E-12;6,32E-12;2,33E-14;2,52E-14;6,37E-12;2,43E-11;8,27E-14;3,01E-14;2,45E-11;1,04E-10;3,46E-13;5,16E-14;1,05E-10
14,01;4,61E-12;1,83E-14;1,98E-14;4,65E-12;6,53E-12;2,70E-14;2,05E-14;6,57E-12;2,57E-11;1,15E-13;2,72E-14;2,58E-11;1,11E-10;5,05E-13;5,70E-14;1,11E-10
14,02;4,40E-12;1,86E-14;1,93E-14;4,44E-12;6,22E-12;2,83E-14;2,00E-14;6,27E-12;2,44E-11;1,26E-13;2,68E-14;2,46E-11;1,05E-10;5,61E-13;5,71E-14;1,06E-10
14,03;4,60E-12;1,85E-14;2,16E-14;4,64E-12;6,49E-12;2,61E-14;2,22E-14;6,54E-12;2,53E-11;1,02E-13;2,79E-14;2,55E-11;1,09E-10;4,40E-13;5,30E-14;1,10E-10
14,04;4,34E-12;1,62E-14;2,04E-14;4,38E-12;6,08E-12;2,30E-14;2,09E-14;6,13E-12;2,35E-11;9,07E-14;2,60E-14;2,36E-11;1,01E-10;3,92E-13;4,90E-14;1,02E-10
14,05;4,50E-12;1,67E-14;2,14E-14;4,54E-12;6,33E-12;2,29E-14;2,19E-14;6,38E-12;2,47E-11;8,51E-14;2,68E-14;2,48E-11;1,06E-10;3,61E-13;4,87E-14;1,07E-10
14,06;4,32E-12;1,72E-14;2,89E-14;4,36E-12;6,12E-12;2,28E-14;2,94E-14;6,17E-12;2,42E-11;7,93E-14;3,38E-14;2,43E-11;1,04E-10;3,30E-13;5,34E-14;1,05E-10
14,07;4,53E-12;1,94E-14;1,95E-14;4,57E-12;6,29E-12;2,50E-14;1,99E-14;6,33E-12;2,38E-11;8,11E-14;2,38E-14;2,39E-11;1,02E-10;3,30E-13;4,13E-14;1,02E-10
14,08;4,72E-12;1,58E-14;2,43E-14;4,76E-12;6,54E-12;1,99E-14;2,47E-14;6,58E-12;2,47E-11;6,09E-14;2,89E-14;2,48E-11;1,05E-10;2,43E-13;4,78E-14;1,06E-10
14,09;4,47E-12;1,90E-14;2,07E-14;4,51E-12;6,22E-12;2,34E-14;2,11E-14;6,27E-12;2,37E-11;6,79E-14;2,50E-14;2,38E-11;1,01E-10;2,65E-13;4,20E-14;1,02E-10
14,10;4,48E-12;2,07E-14;2,21E-14;4,52E-12;6,16E-12;2,44E-14;2,24E-14;6,21E-12;2,30E-11;6,09E-14;2,59E-14;2,31E-11;9,80E-11;2,23E-13;4,17E-14;9,83E-11
14,11;4,41E-12;1,78E-14;2,35E-14;4,46E-12;6,12E-12;2,22E-14;2,39E-14;6,17E-12;2,32E-11;6,52E-14;2,75E-14;2,33E-11;9,91E-11;2,57E-13;4,38E-14;9,94E-11
14,12;4,64E-12;1,98E-14;2,32E-14;4,68E-12;6,42E-12;2,42E-14;2,36E-14;6,47E-12;2,42E-11;6,82E-14;2,71E-14;2,43E-11;1,03E-10;2,64E-13;4,26E-14;1,04E-10
14,13;4,77E-12;1,86E-14;2,61E-14;4,81E-12;6,60E-12;2,23E-14;2,64E-14;6,65E-12;2,50E-11;5,94E-14;2,97E-14;2,50E-11;1,07E-10;2,24E-13;4,43E-14;1,07E-10
14,14;4,51E-12;1,58E-14;1,78E-14;4,55E-12;6,20E-12;2,00E-14;1,82E-14;6,24E-12;2,31E-11;6,20E-14;2,14E-14;2,32E-11;9,81E-11;2,48E-13;3,60E-14;9,84E-11
14,15;4,70E-12;1,57E-14;2,17E-14;4,74E-12;6,53E-12;1,95E-14;2,20E-14;6,57E-12;2,48E-11;5,84E-14;2,46E-14;2,49E-11;1,06E-10;2,31E-13;3,62E-14;1,06E-10
14,16;4,81E-12;1,78E-14;2,31E-14;4,85E-12;6,61E-12;2,16E-14;2,34E-14;6,65E-12;2,46E-11;5,96E-14;2,66E-14;2,47E-11;1,05E-10;2,28E-13;4,07E-14;1,05E-10
14,17;5,18E-12;1,73E-14;2,39E-14;5,22E-12;7,03E-12;2,16E-14;2,42E-14;7,08E-12;2,55E-11;6,49E-14;2,74E-14;2,56E-11;1,08E-10;2,57E-13;4,17E-14;1,08E-10
14,18;4,77E-12;2,06E-14;2,20E-14;4,82E-12;6,76E-12;2,46E-14;2,24E-14;6,81E-12;2,66E-11;6,44E-14;2,58E-14;2,67E-11;1,15E-10;2,42E-13;4,11E-14;1,15E-10
14,19;4,80E-12;2,25E-14;2,24E-14;4,85E-12;6,87E-12;2,66E-14;2,27E-14;6,92E-12;2,75E-11;6,84E-14;2,62E-14;2,76E-11;1,19E-10;2,54E-13;4,16E-14;1,20E-10
14,20;4,79E-12;1,75E-14;2,37E-14;4,83E-12;6,71E-12;2,18E-14;2,41E-14;6,76E-12;2,59E-11;6,53E-14;2,74E-14;2,60E-11;1,11E-10;2,58E-13;4,23E-14;1,12E-10
14,21;4,73E-12;1,73E-14;2,09E-14;4,77E-12;6,93E-12;2,18E-14;2,12E-14;6,98E-12;2,89E-11;6,68E-14;2,47E-14;2,90E-11;1,27E-10;2,67E-13;4,01E-14;1,27E-10
14,22;4,77E-12;1,63E-14;2,21E-14;4,81E-12;7,00E-12;2,08E-14;2,25E-14;7,04E-12;2,93E-11;6,59E-14;2,62E-14;2,93E-11;1,28E-10;2,66E-13;4,26E-14;1,28E-10
14,23;4,75E-12;1,97E-14;2,22E-14;4,79E-12;7,18E-12;2,46E-14;2,26E-14;7,23E-12;3,15E-11;7,30E-14;2,63E-14;3,16E-11;1,40E-10;2,88E-13;4,28E-14;1,40E-10
14,24;4,87E-12;1,77E-14;2,15E-14;4,91E-12;7,23E-12;2,28E-14;2,19E-14;7,28E-12;3,08E-11;7,36E-14;2,60E-14;3,09E-11;1,36E-10;2,99E-13;4,40E-14;1,36E-10
14,25;4,62E-12;1,77E-14;2,43E-14;4,67E-12;7,10E-12;2,31E-14;2,46E-14;7,15E-12;3,18E-11;7,63E-14;2,79E-14;3,19E-11;1,42E-10;3,13E-13;4,27E-14;1,42E-10
14,26;4,62E-12;1,65E-14;2,48E-14;4,66E-12;7,10E-12;2,13E-14;2,52E-14;7,14E-12;3,18E-11;6,88E-14;2,93E-14;3,19E-11;1,42E-10;2,80E-13;4,72E-14;1,42E-10
14,27;4,70E-12;1,80E-14;2,07E-14;4,74E-12;7,39E-12;2,31E-14;2,11E-14;7,43E-12;3,43E-11;7,39E-14;2,52E-14;3,44E-11;1,54E-10;3,00E-13;4,34E-14;1,54E-10
14,28;4,61E-12;1,51E-14;2,05E-14;4,65E-12;7,34E-12;1,99E-14;2,09E-14;7,38E-12;3,46E-11;6,81E-14;2,51E-14;3,47E-11;1,56E-10;2,82E-13;4,38E-14;1,56E-10
14,29;4,96E-12;1,75E-14;2,42E-14;5,00E-12;7,92E-12;2,34E-14;2,46E-14;7,97E-12;3,76E-11;8,29E-14;2,91E-14;3,77E-11;1,69E-10;3,47E-13;4,92E-14;1,70E-10
14,30;4,88E-12;1,83E-14;2,35E-14;4,92E-12;7,88E-12;2,43E-14;2,40E-14;7,93E-12;3,80E-11;8,37E-14;2,89E-14;3,81E-11;1,72E-10;3,48E-13;5,04E-14;1,72E-10
14,31;4,96E-12;2,16E-14;2,47E-14;5,01E-12;8,14E-12;2,79E-14;2,53E-14;8,20E-12;4,00E-11;9,15E-14;3,10E-14;4,01E-11;1,81E-10;3,74E-13;5,64E-14;1,82E-10
14,32;5,00E-12;1,62E-14;2,55E-14;5,04E-12;8,45E-12;2,39E-14;2,62E-14;8,50E-12;4,30E-11;1,01E-13;3,33E-14;4,31E-11;1,96E-10;4,46E-13;6,52E-14;1,97E-10
14,33;4,88E-12;1,57E-14;2,07E-14;4,92E-12;8,36E-12;2,47E-14;2,14E-14;8,41E-12;4,32E-11;1,14E-13;2,92E-14;4,33E-11;1,98E-10;5,12E-13;6,39E-14;1,99E-10
14,34;4,90E-12;1,79E-14;2,15E-14;4,94E-12;8,72E-12;2,93E-14;2,23E-14;8,77E-12;4,69E-11;1,43E-13;3,04E-14;4,71E-11;2,16E-10;6,49E-13;6,65E-14;2,17E-10
